id_receta,nombre_receta,ingrediente,ingrediente_original,ingrediente_homologado,cantidad,unidad,cadena,producto_profeco,precio_kg_litro_mxn,unidad_precio,costo_ingrediente_mxn,tipo_conversion,ingredientes_requeridos,precio_total_receta_mxn,ingredientes_con_precio
105855,Butter Mint Pats,granulated sugar,1   tablespoon    granulated sugar,sugar,12.5,gramos,Walmart,Azúcar,26.9,kg,0.34,densidad_aproximada,4,78.55,4
106800,Simple Low Fat Non-Refried Beans,pinto beans,2   lbs    pinto beans,pinto beans,907.1847,gramos,Chedraui,Frijol,40.0,kg,36.29,directa,2,61.61,2
106800,Simple Low Fat Non-Refried Beans,water,9   cups    water,water,2.1293,litros,Chedraui,Agua Sin Gas,11.89,litro,25.32,volumen,2,61.61,2
106800,Simple Low Fat Non-Refried Beans,pinto beans,2   lbs    pinto beans,pinto beans,907.1847,gramos,Soriana,Frijol,45.6,kg,41.37,directa,2,67.16,2
106800,Simple Low Fat Non-Refried Beans,water,9   cups    water,water,2.1293,litros,Soriana,Agua Sin Gas,12.11,litro,25.79,volumen,2,67.16,2
106800,Simple Low Fat Non-Refried Beans,pinto beans,2   lbs    pinto beans,pinto beans,907.1847,gramos,Walmart,Frijol,46.3,kg,42.0,directa,2,64.36,2
106800,Simple Low Fat Non-Refried Beans,water,9   cups    water,water,2.1293,litros,Walmart,Agua Sin Gas,10.5,litro,22.36,volumen,2,64.36,2
107121,Easy Crock Pot Stuffing,chicken flavor stuffing,2 (6   ounce) packages   chicken flavor stuffing mix,chicken,170.0971,gramos,Chedraui,Carne Pollo,94.0,kg,15.99,directa,5,67.0,5
107121,Easy Crock Pot Stuffing,condensed cream chicken soup condensed cream mushroom soup,2 (10 3/4  ounce) cans   condensed cream of chicken soup or 2 (10 3/4  ounce) cans   condensed cream of mushroom soup,mushrooms,304.7574,gramos,Chedraui,Champiñones,108.1,kg,32.94,directa,5,67.0,5
107121,Easy Crock Pot Stuffing,milk,3/4  cup    milk,milk,0.1774,litros,Chedraui,Leche Pasteurizada,32.25,litro,5.72,volumen,5,67.0,5
107121,Easy Crock Pot Stuffing,sliced carrots,"1 (15   ounce) can  sliced carrots, drained",carrot,425.2428,gramos,Chedraui,Zanahoria,15.8,kg,6.72,directa,5,67.0,5
107121,Easy Crock Pot Stuffing,water,2   cups    water,water,0.4732,litros,Chedraui,Agua Sin Gas,11.89,litro,5.63,volumen,5,67.0,5
107121,Easy Crock Pot Stuffing,chicken flavor stuffing,2 (6   ounce) packages   chicken flavor stuffing mix,chicken,170.0971,gramos,Soriana,Carne Pollo,86.3,kg,14.68,directa,5,67.55,5
107121,Easy Crock Pot Stuffing,condensed cream chicken soup condensed cream mushroom soup,2 (10 3/4  ounce) cans   condensed cream of chicken soup or 2 (10 3/4  ounce) cans   condensed cream of mushroom soup,mushrooms,304.7574,gramos,Soriana,Champiñones,111.3,kg,33.92,directa,5,67.55,5
107121,Easy Crock Pot Stuffing,milk,3/4  cup    milk,milk,0.1774,litros,Soriana,Leche Pasteurizada,34.97,litro,6.2,volumen,5,67.55,5
107121,Easy Crock Pot Stuffing,sliced carrots,"1 (15   ounce) can  sliced carrots, drained",carrot,425.2428,gramos,Soriana,Zanahoria,16.5,kg,7.02,directa,5,67.55,5
107121,Easy Crock Pot Stuffing,water,2   cups    water,water,0.4732,litros,Soriana,Agua Sin Gas,12.11,litro,5.73,volumen,5,67.55,5
107121,Easy Crock Pot Stuffing,chicken flavor stuffing,2 (6   ounce) packages   chicken flavor stuffing mix,chicken,170.0971,gramos,Walmart,Carne Pollo,104.0,kg,17.69,directa,5,69.5,5
107121,Easy Crock Pot Stuffing,condensed cream chicken soup condensed cream mushroom soup,2 (10 3/4  ounce) cans   condensed cream of chicken soup or 2 (10 3/4  ounce) cans   condensed cream of mushroom soup,mushrooms,304.7574,gramos,Walmart,Champiñones,108.8,kg,33.16,directa,5,69.5,5
107121,Easy Crock Pot Stuffing,milk,3/4  cup    milk,milk,0.1774,litros,Walmart,Leche Pasteurizada,34.0,litro,6.03,volumen,5,69.5,5
107121,Easy Crock Pot Stuffing,sliced carrots,"1 (15   ounce) can  sliced carrots, drained",carrot,425.2428,gramos,Walmart,Zanahoria,18.0,kg,7.65,directa,5,69.5,5
107121,Easy Crock Pot Stuffing,water,2   cups    water,water,0.4732,litros,Walmart,Agua Sin Gas,10.5,litro,4.97,volumen,5,69.5,5
107344,Chocolate Dipped Potato Chips,almond bark,1 (24   ounce) package   almond bark (12 sq.),almonds,680.3886,gramos,Chedraui,Almendras,455.6,kg,309.99,directa,2,327.46,2
107344,Chocolate Dipped Potato Chips,potato chips,1 (12 1/4  ounce) bag  wavy potato chips,potato,347.2817,gramos,Chedraui,Papa,50.3,kg,17.47,directa,2,327.46,2
107344,Chocolate Dipped Potato Chips,almond bark,1 (24   ounce) package   almond bark (12 sq.),almonds,680.3886,gramos,Soriana,Almendras,491.1,kg,334.14,directa,2,350.43,2
107344,Chocolate Dipped Potato Chips,potato chips,1 (12 1/4  ounce) bag  wavy potato chips,potato,347.2817,gramos,Soriana,Papa,46.9,kg,16.29,directa,2,350.43,2
107344,Chocolate Dipped Potato Chips,almond bark,1 (24   ounce) package   almond bark (12 sq.),almonds,680.3886,gramos,Walmart,Almendras,510.0,kg,347.0,directa,2,367.77,2
107344,Chocolate Dipped Potato Chips,potato chips,1 (12 1/4  ounce) bag  wavy potato chips,potato,347.2817,gramos,Walmart,Papa,59.8,kg,20.77,directa,2,367.77,2
108226,Easy Chicken Mushroom Bake,celery soup chicken soup,10 1/2  ounces    cream of celery soup or 10 1/2  ounces    cream of chicken soup,celery,297.67,gramos,Chedraui,Apio,32.8,kg,9.76,directa,5,143.38,5
108226,Easy Chicken Mushroom Bake,chicken pieces,2 1/2-3   lbs    chicken pieces,chicken,1247.379,gramos,Chedraui,Carne Pollo,94.0,kg,117.25,directa,5,143.38,5
108226,Easy Chicken Mushroom Bake,dry onion soup,1/2  cup    dry onion soup mix,onion,80.0,gramos,Chedraui,Cebolla,27.5,kg,2.2,densidad_aproximada,5,143.38,5
108226,Easy Chicken Mushroom Bake,milk white wine sherry,"1/4  cup    milk (I have used white wine, like sherry instead)",milk,0.0591,litros,Chedraui,Leche Pasteurizada,32.25,litro,1.91,volumen,5,143.38,5
108226,Easy Chicken Mushroom Bake,mushroom pieces,4   ounces   drained mushroom pieces,mushrooms,113.3981,gramos,Chedraui,Champiñones,108.1,kg,12.26,directa,5,143.38,5
108226,Easy Chicken Mushroom Bake,celery soup chicken soup,10 1/2  ounces    cream of celery soup or 10 1/2  ounces    cream of chicken soup,celery,297.67,gramos,Soriana,Apio,36.3,kg,10.81,directa,5,135.09,5
108226,Easy Chicken Mushroom Bake,chicken pieces,2 1/2-3   lbs    chicken pieces,chicken,1247.379,gramos,Soriana,Carne Pollo,86.3,kg,107.65,directa,5,135.09,5
108226,Easy Chicken Mushroom Bake,dry onion soup,1/2  cup    dry onion soup mix,onion,80.0,gramos,Soriana,Cebolla,24.2,kg,1.94,densidad_aproximada,5,135.09,5
108226,Easy Chicken Mushroom Bake,milk white wine sherry,"1/4  cup    milk (I have used white wine, like sherry instead)",milk,0.0591,litros,Soriana,Leche Pasteurizada,34.97,litro,2.07,volumen,5,135.09,5
108226,Easy Chicken Mushroom Bake,mushroom pieces,4   ounces   drained mushroom pieces,mushrooms,113.3981,gramos,Soriana,Champiñones,111.3,kg,12.62,directa,5,135.09,5
108226,Easy Chicken Mushroom Bake,celery soup chicken soup,10 1/2  ounces    cream of celery soup or 10 1/2  ounces    cream of chicken soup,celery,297.67,gramos,Walmart,Apio,36.4,kg,10.84,directa,5,157.92,5
108226,Easy Chicken Mushroom Bake,chicken pieces,2 1/2-3   lbs    chicken pieces,chicken,1247.379,gramos,Walmart,Carne Pollo,104.0,kg,129.73,directa,5,157.92,5
108226,Easy Chicken Mushroom Bake,dry onion soup,1/2  cup    dry onion soup mix,onion,80.0,gramos,Walmart,Cebolla,37.5,kg,3.0,densidad_aproximada,5,157.92,5
108226,Easy Chicken Mushroom Bake,milk white wine sherry,"1/4  cup    milk (I have used white wine, like sherry instead)",milk,0.0591,litros,Walmart,Leche Pasteurizada,34.0,litro,2.01,volumen,5,157.92,5
108226,Easy Chicken Mushroom Bake,mushroom pieces,4   ounces   drained mushroom pieces,mushrooms,113.3981,gramos,Walmart,Champiñones,108.8,kg,12.34,directa,5,157.92,5
108519,Crunchy Caramelized Banana Strips (the E-Z Way!),ripe bananas,2      ripe bananas,banana,236.0,gramos,Chedraui,Plátano,25.1,kg,5.92,peso_por_pieza_aproximado,2,10.15,2
108519,Crunchy Caramelized Banana Strips (the E-Z Way!),white sugar,3/4  cup    white sugar,sugar,150.0,gramos,Chedraui,Azúcar,28.2,kg,4.23,densidad_aproximada,2,10.15,2
108519,Crunchy Caramelized Banana Strips (the E-Z Way!),ripe bananas,2      ripe bananas,banana,236.0,gramos,Soriana,Plátano,30.9,kg,7.29,peso_por_pieza_aproximado,2,11.7,2
108519,Crunchy Caramelized Banana Strips (the E-Z Way!),white sugar,3/4  cup    white sugar,sugar,150.0,gramos,Soriana,Azúcar,29.4,kg,4.41,densidad_aproximada,2,11.7,2
108519,Crunchy Caramelized Banana Strips (the E-Z Way!),ripe bananas,2      ripe bananas,banana,236.0,gramos,Walmart,Plátano,30.5,kg,7.2,peso_por_pieza_aproximado,2,11.23,2
108519,Crunchy Caramelized Banana Strips (the E-Z Way!),white sugar,3/4  cup    white sugar,sugar,150.0,gramos,Walmart,Azúcar,26.9,kg,4.03,densidad_aproximada,2,11.23,2
109837,Strawberry Cream Squares,bananas,"2   large    bananas, sliced",banana,236.0,gramos,Chedraui,Plátano,25.1,kg,5.92,peso_por_pieza_aproximado,6,100.81,6
109837,Strawberry Cream Squares,boiling water,2   cups    boiling water,water,0.4732,litros,Chedraui,Agua Sin Gas,11.89,litro,5.63,volumen,6,100.81,6
109837,Strawberry Cream Squares,crushed pineapple,1 (13 1/2  ounce) can   crushed pineapple,pineapple,382.7186,gramos,Chedraui,Piña,24.6,kg,9.41,directa,6,100.81,6
109837,Strawberry Cream Squares,frozen strawberries,2 (10   ounce) packages   frozen strawberries (best if thawed slightly),strawberries,283.4952,gramos,Chedraui,Fresa,144.6,kg,40.99,directa,6,100.81,6
109837,Strawberry Cream Squares,sour cream,1   cup    sour cream,cream,0.2366,litros,Chedraui,Crema,112.28,litro,26.56,volumen,6,100.81,6
109837,Strawberry Cream Squares,strawberry Jell - O gelatin dessert wild strawberry,2 (3   ounce) packages   strawberry Jell-O gelatin dessert (I use wild strawberry),strawberries,85.0486,gramos,Chedraui,Fresa,144.6,kg,12.3,directa,6,100.81,6
109837,Strawberry Cream Squares,bananas,"2   large    bananas, sliced",banana,236.0,gramos,Soriana,Plátano,30.9,kg,7.29,peso_por_pieza_aproximado,6,109.18,6
109837,Strawberry Cream Squares,boiling water,2   cups    boiling water,water,0.4732,litros,Soriana,Agua Sin Gas,12.11,litro,5.73,volumen,6,109.18,6
109837,Strawberry Cream Squares,crushed pineapple,1 (13 1/2  ounce) can   crushed pineapple,pineapple,382.7186,gramos,Soriana,Piña,21.6,kg,8.27,directa,6,109.18,6
109837,Strawberry Cream Squares,frozen strawberries,2 (10   ounce) packages   frozen strawberries (best if thawed slightly),strawberries,283.4952,gramos,Soriana,Fresa,165.0,kg,46.78,directa,6,109.18,6
109837,Strawberry Cream Squares,sour cream,1   cup    sour cream,cream,0.2366,litros,Soriana,Crema,114.47,litro,27.08,volumen,6,109.18,6
109837,Strawberry Cream Squares,strawberry Jell - O gelatin dessert wild strawberry,2 (3   ounce) packages   strawberry Jell-O gelatin dessert (I use wild strawberry),strawberries,85.0486,gramos,Soriana,Fresa,165.0,kg,14.03,directa,6,109.18,6
109837,Strawberry Cream Squares,bananas,"2   large    bananas, sliced",banana,236.0,gramos,Walmart,Plátano,30.5,kg,7.2,peso_por_pieza_aproximado,6,108.46,6
109837,Strawberry Cream Squares,boiling water,2   cups    boiling water,water,0.4732,litros,Walmart,Agua Sin Gas,10.5,litro,4.97,volumen,6,108.46,6
109837,Strawberry Cream Squares,crushed pineapple,1 (13 1/2  ounce) can   crushed pineapple,pineapple,382.7186,gramos,Walmart,Piña,25.0,kg,9.57,directa,6,108.46,6
109837,Strawberry Cream Squares,frozen strawberries,2 (10   ounce) packages   frozen strawberries (best if thawed slightly),strawberries,283.4952,gramos,Walmart,Fresa,171.8,kg,48.7,directa,6,108.46,6
109837,Strawberry Cream Squares,sour cream,1   cup    sour cream,cream,0.2366,litros,Walmart,Crema,98.94,litro,23.41,volumen,6,108.46,6
109837,Strawberry Cream Squares,strawberry Jell - O gelatin dessert wild strawberry,2 (3   ounce) packages   strawberry Jell-O gelatin dessert (I use wild strawberry),strawberries,85.0486,gramos,Walmart,Fresa,171.8,kg,14.61,directa,6,108.46,6
109898,Better Butter,olive oil,2   cups    olive oil,olive oil,0.4732,litros,Chedraui,Aceite de Oliva,271.22,litro,128.33,volumen,2,252.48,2
109898,Better Butter,salted butter unsalted butter,1   lb   real salted butter or 1   lb    unsalted butter,butter,453.5924,gramos,Chedraui,Mantequilla,273.7,kg,124.15,directa,2,252.48,2
109898,Better Butter,olive oil,2   cups    olive oil,olive oil,0.4732,litros,Soriana,Aceite de Oliva,312.44,litro,147.84,volumen,2,278.84,2
109898,Better Butter,salted butter unsalted butter,1   lb   real salted butter or 1   lb    unsalted butter,butter,453.5924,gramos,Soriana,Mantequilla,288.8,kg,131.0,directa,2,278.84,2
109898,Better Butter,olive oil,2   cups    olive oil,olive oil,0.4732,litros,Walmart,Aceite de Oliva,262.11,litro,124.02,volumen,2,255.06,2
109898,Better Butter,salted butter unsalted butter,1   lb   real salted butter or 1   lb    unsalted butter,butter,453.5924,gramos,Walmart,Mantequilla,288.9,kg,131.04,directa,2,255.06,2
110497,Gluten Free All Purpose Flour Substitute,asian rice flour,1   cup    asian rice flour,flour,120.0,gramos,Chedraui,Harina de Trigo,19.5,kg,2.34,densidad_aproximada,5,28.95,5
110497,Gluten Free All Purpose Flour Substitute,cornstarch,1   cup    cornstarch,cornstarch,128.0,gramos,Chedraui,Harina de Maíz,143.9,kg,18.42,densidad_aproximada,5,28.95,5
110497,Gluten Free All Purpose Flour Substitute,northern bean flour,1 1/2  cups    great northern bean flour,flour,180.0,gramos,Chedraui,Harina de Trigo,19.5,kg,3.51,densidad_aproximada,5,28.95,5
110497,Gluten Free All Purpose Flour Substitute,sweet rice flour glutenous rice flour,1   cup    sweet rice flour (aka glutenous rice flour),flour,120.0,gramos,Chedraui,Harina de Trigo,19.5,kg,2.34,densidad_aproximada,5,28.95,5
110497,Gluten Free All Purpose Flour Substitute,tapioca flour,1   cup    tapioca flour,flour,120.0,gramos,Chedraui,Harina de Trigo,19.5,kg,2.34,densidad_aproximada,5,28.95,5
110497,Gluten Free All Purpose Flour Substitute,asian rice flour,1   cup    asian rice flour,flour,120.0,gramos,Soriana,Harina de Trigo,19.8,kg,2.38,densidad_aproximada,5,29.57,5
110497,Gluten Free All Purpose Flour Substitute,cornstarch,1   cup    cornstarch,cornstarch,128.0,gramos,Soriana,Harina de Maíz,147.4,kg,18.87,densidad_aproximada,5,29.57,5
110497,Gluten Free All Purpose Flour Substitute,northern bean flour,1 1/2  cups    great northern bean flour,flour,180.0,gramos,Soriana,Harina de Trigo,19.8,kg,3.56,densidad_aproximada,5,29.57,5
110497,Gluten Free All Purpose Flour Substitute,sweet rice flour glutenous rice flour,1   cup    sweet rice flour (aka glutenous rice flour),flour,120.0,gramos,Soriana,Harina de Trigo,19.8,kg,2.38,densidad_aproximada,5,29.57,5
110497,Gluten Free All Purpose Flour Substitute,tapioca flour,1   cup    tapioca flour,flour,120.0,gramos,Soriana,Harina de Trigo,19.8,kg,2.38,densidad_aproximada,5,29.57,5
110497,Gluten Free All Purpose Flour Substitute,asian rice flour,1   cup    asian rice flour,flour,120.0,gramos,Walmart,Harina de Trigo,18.5,kg,2.22,densidad_aproximada,5,28.36,5
110497,Gluten Free All Purpose Flour Substitute,cornstarch,1   cup    cornstarch,cornstarch,128.0,gramos,Walmart,Harina de Maíz,143.5,kg,18.37,densidad_aproximada,5,28.36,5
110497,Gluten Free All Purpose Flour Substitute,northern bean flour,1 1/2  cups    great northern bean flour,flour,180.0,gramos,Walmart,Harina de Trigo,18.5,kg,3.33,densidad_aproximada,5,28.36,5
110497,Gluten Free All Purpose Flour Substitute,sweet rice flour glutenous rice flour,1   cup    sweet rice flour (aka glutenous rice flour),flour,120.0,gramos,Walmart,Harina de Trigo,18.5,kg,2.22,densidad_aproximada,5,28.36,5
110497,Gluten Free All Purpose Flour Substitute,tapioca flour,1   cup    tapioca flour,flour,120.0,gramos,Walmart,Harina de Trigo,18.5,kg,2.22,densidad_aproximada,5,28.36,5
110640,Tom's Taverns,French onion soup,"1 (10 3/4  ounce) can   French onion soup, prepared to directions",onion,304.7574,gramos,Chedraui,Cebolla,27.5,kg,8.38,directa,2,82.63,2
110640,Tom's Taverns,lean ground beef,"1   lb    lean ground beef, browned",beef,453.5924,gramos,Chedraui,Carne Res,163.7,kg,74.25,directa,2,82.63,2
110640,Tom's Taverns,French onion soup,"1 (10 3/4  ounce) can   French onion soup, prepared to directions",onion,304.7574,gramos,Soriana,Cebolla,24.2,kg,7.38,directa,2,100.59,2
110640,Tom's Taverns,lean ground beef,"1   lb    lean ground beef, browned",beef,453.5924,gramos,Soriana,Carne Res,205.5,kg,93.21,directa,2,100.59,2
110640,Tom's Taverns,French onion soup,"1 (10 3/4  ounce) can   French onion soup, prepared to directions",onion,304.7574,gramos,Walmart,Cebolla,37.5,kg,11.43,directa,2,115.08,2
110640,Tom's Taverns,lean ground beef,"1   lb    lean ground beef, browned",beef,453.5924,gramos,Walmart,Carne Res,228.5,kg,103.65,directa,2,115.08,2
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",Splenda sugar substitute,1/2  cup    Splenda sugar substitute,sugar,100.0,gramos,Chedraui,Azúcar,28.2,kg,2.82,densidad_aproximada,3,13.08,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",ice cold water,2 1/2-3   cups   ice cold water,water,0.6506,litros,Chedraui,Agua Sin Gas,11.89,litro,7.74,volumen,3,13.08,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",whole lemons peeling zest,"2      whole lemons, peeled  (freeze the peeling to use as zest in other dishes)",lemon,116.0,gramos,Chedraui,Limón,21.7,kg,2.52,peso_por_pieza_aproximado,3,13.08,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",Splenda sugar substitute,1/2  cup    Splenda sugar substitute,sugar,100.0,gramos,Soriana,Azúcar,29.4,kg,2.94,densidad_aproximada,3,14.33,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",ice cold water,2 1/2-3   cups   ice cold water,water,0.6506,litros,Soriana,Agua Sin Gas,12.11,litro,7.88,volumen,3,14.33,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",whole lemons peeling zest,"2      whole lemons, peeled  (freeze the peeling to use as zest in other dishes)",lemon,116.0,gramos,Soriana,Limón,30.3,kg,3.51,peso_por_pieza_aproximado,3,14.33,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",Splenda sugar substitute,1/2  cup    Splenda sugar substitute,sugar,100.0,gramos,Walmart,Azúcar,26.9,kg,2.69,densidad_aproximada,3,14.16,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",ice cold water,2 1/2-3   cups   ice cold water,water,0.6506,litros,Walmart,Agua Sin Gas,10.5,litro,6.83,volumen,3,14.16,3
111223,"Low Cal, Low Carb, No Fat Lemon Slushie",whole lemons peeling zest,"2      whole lemons, peeled  (freeze the peeling to use as zest in other dishes)",lemon,116.0,gramos,Walmart,Limón,40.0,kg,4.64,peso_por_pieza_aproximado,3,14.16,3
111588,Oven Wild Rice,water,6   cups    water,water,1.4195,litros,Chedraui,Agua Sin Gas,11.89,litro,16.88,volumen,2,25.8,2
111588,Oven Wild Rice,wild rice,2   cups    wild rice,rice,370.0,gramos,Chedraui,Arroz,24.1,kg,8.92,densidad_aproximada,2,25.8,2
111588,Oven Wild Rice,water,6   cups    water,water,1.4195,litros,Soriana,Agua Sin Gas,12.11,litro,17.2,volumen,2,26.64,2
111588,Oven Wild Rice,wild rice,2   cups    wild rice,rice,370.0,gramos,Soriana,Arroz,25.5,kg,9.44,densidad_aproximada,2,26.64,2
111588,Oven Wild Rice,water,6   cups    water,water,1.4195,litros,Walmart,Agua Sin Gas,10.5,litro,14.91,volumen,2,25.57,2
111588,Oven Wild Rice,wild rice,2   cups    wild rice,rice,370.0,gramos,Walmart,Arroz,28.8,kg,10.66,densidad_aproximada,2,25.57,2
112253,Hot Broccoli Dip   (Crock Pot or Microwave),cream mushroom soup,1 (10   ounce) can   cream of mushroom soup,mushrooms,283.4952,gramos,Chedraui,Champiñones,108.1,kg,30.65,directa,3,465.39,3
112253,Hot Broccoli Dip   (Crock Pot or Microwave),frozen chopped broccoli,"1 (10   ounce) box   frozen chopped broccoli, defrosted",broccoli,283.4952,gramos,Chedraui,Brócoli,43.2,kg,12.25,directa,3,465.39,3
112253,Hot Broccoli Dip   (Crock Pot or Microwave),monterey jack pepper cheese,"3/4  lb    monterey jack pepper cheese, cubed",pepper,340.1943,gramos,Chedraui,Pimienta,1241.9,kg,422.49,directa,3,465.39,3
